track_id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,mode,bpm
7Cd17G3oNQ34OWUwS8ZxfR,0.37,0.53,0.66,0.0,0.35,-4.924,0.03,0.45,0,87.0
7DMPq3XndRJaj6NTINsLOz,0.26,0.7,0.39,0.0,0.13,-8.306,0.08,0.65,0,95.0
78W4mTLIh4qoLu92W4IQhO,0.02,0.53,0.79,0.0,0.08,-4.363,0.1,0.78,0,150.0
68UhlZZTXM6XHkW2geLree,0.64,0.75,0.32,0.0,0.13,-9.175,0.04,0.24,0,100.0
5vHLwhxxlGzmClMcxRRFPr,0.0,0.68,0.66,0.0,0.06,-6.41,0.04,0.48,0,123.0
0nOF9ewQlwzVU0qKPR2DTq,0.0,0.19,0.83,0.0,0.36,-3.381,0.04,0.19,0,116.0
2kxsu1pjmfjAq4qsf52j87,0.71,0.73,0.45,0.01,0.13,-9.666,0.03,0.54,0,110.0
7AqUE5AY514dbzeOAfJRa0,0.0,0.68,0.93,0.0,0.07,-3.74,0.05,0.96,0,121.0
1Duym1lVQurgKHHSqpOWhY,0.1,0.49,0.58,0.0,0.08,-4.769,0.03,0.42,0,82.0
1qosh64U6CR5ki1g1Rf2dZ,0.45,0.91,0.53,0.0,0.17,-6.6,0.07,0.71,0,100.0
2tOOcDDYkh0PSjr6GwPEAJ,0.08,0.73,0.86,0.0,0.32,-2.2,0.09,0.77,0,145.0
0y4c7qajdQDZ55PZ7RkwyG,0.09,0.75,0.82,0.0,0.11,-4.46,0.07,0.75,0,106.0
6stn0schvLBMoRHsDeYiIi,0.01,0.4,0.94,0.21,0.06,-3.059,0.17,0.14,0,179.0
0csHMdBheTvp9Oay1hM1WF,0.06,0.67,0.76,0.0,0.33,-3.793,0.05,0.54,0,118.0
3rKYiySCDMUKTw5kGVVhaa,0.42,0.8,0.62,0.0,0.35,-5.281,0.06,0.82,0,110.0
3WtIXrla0ovC9MOIY78Vr8,0.0,0.47,0.92,0.0,0.21,-3.513,0.15,0.55,0,200.0
7AMGgAPFczs3wJgMqu6Eqi,0.83,0.25,0.21,0.06,0.11,-13.28,0.04,0.21,0,166.0
6mXdCcFnPKQznj4CmMRmHC,0.04,0.75,0.45,0.0,0.17,-8.543,0.09,0.33,0,96.0
2vY90tGYEHzIjKGjI48smn,0.07,0.85,0.58,0.0,0.09,-5.318,0.19,0.72,0,110.0
2QqHAiFdDZKFJkr1xCV9dG,0.11,0.74,0.76,0.0,0.04,-5.511,0.09,0.92,0,92.0
4CTZcAXWa0XFdyLSKSCheh,0.02,0.74,0.67,0.0,0.26,-5.714,0.08,0.75,0,110.0
3UXHgrtANbsoWAn5DfUcz6,0.41,0.83,0.76,0.0,0.1,-5.997,0.14,0.8,0,115.0
6W4qYHGBNIeKJPwFq3neX1,0.07,0.66,0.72,0.0,0.12,-4.261,0.04,0.75,0,98.0
3dHxrn3dLyhOHGp16nUFWM,0.0,0.59,0.66,0.4,0.09,-7.451,0.05,0.88,0,120.0
348NF6vX0Yh22xvH0EZEro,0.09,0.91,0.58,0.0,0.13,-8.078,0.07,0.85,0,117.0
4Tz8G2vbDj5GF3FDBC2Pnd,0.96,0.63,0.07,0.0,0.12,-14.128,0.05,0.15,0,88.0
05aOhqraGCEElAG5vvAtN5,0.3,0.65,0.84,0.0,0.29,-6.203,0.03,0.73,0,106.0
1yFeci9dMqBobDPGJroWAZ,0.85,0.72,0.48,0.79,0.1,-11.469,0.06,0.68,0,157.0
1bIZxrSkbxatnTo8ObcIxX,0.1,0.7,0.61,0.0,0.23,-4.93,0.03,0.51,0,104.0
2Dzzhb1oV5ckgOjWZLraIB,0.1,0.76,0.34,0.0,0.08,-13.982,0.53,0.36,0,81.0
1YlulsUKDduOmC7WxvXYPW,0.09,0.68,0.42,0.0,0.22,-6.51,0.05,0.47,0,129.0
2WdAV1VqmllcEznKlVOFxG,0.77,0.41,0.41,0.0,0.39,-9.419,0.05,0.52,0,80.0
4g29yTcJeT0Op12okfXkJh,0.64,0.82,0.44,0.0,0.11,-7.645,0.16,0.75,0,136.0
16eNwSoWmJh5GSjN8ECmIp,0.03,0.79,0.75,0.0,0.29,-3.809,0.04,0.28,0,118.0
1OBAWkIciXl8rmbKtrp9ZG,0.04,0.53,0.86,0.0,0.13,-3.37,0.03,0.4,0,92.0
1NDxZ7cFAo481dtYWdrUnR,0.96,0.46,0.19,0.06,0.1,-11.912,0.03,0.18,0,66.0
05CNnC9ugYgnJgg6fIgyeQ,0.03,0.23,0.99,0.0,0.12,-1.896,0.09,0.14,0,127.0
11Ndi6W2TSe8f4jNRb0ZgO,0.96,0.63,0.07,0.0,0.12,-14.128,0.05,0.15,0,88.0
4CeeEOM32jQcH3eN9Q2dGj,0.01,0.58,0.51,0.0,0.06,-9.484,0.03,0.61,0,147.0
6RUKPb4LETWmmr3iAEQktW,0.01,0.46,0.85,0.0,0.14,-5.207,0.27,0.56,0,84.0
1xU2QZ40MY4Ex2pfczZa9U,0.15,0.74,0.81,0.0,0.06,-3.069,0.13,0.61,0,100.0
1fMvNeR48q6OmwviCZxvU4,0.01,0.6,0.83,0.0,0.07,-2.789,0.04,0.41,0,110.0
6dUfUi14QkuIpGA0GFFPyC,0.0,0.36,0.9,0.01,0.09,-2.851,0.04,0.64,0,104.0
2CPqh63wRVscbceKcPxwvv,0.02,0.63,0.57,0.0,0.1,-6.478,0.03,0.19,0,90.0
7JJmb5XwzOO8jgpou264Ml,0.38,0.87,0.81,0.0,0.08,-4.063,0.06,0.97,0,122.0
0u7b8p0mxUUNT7xeuYUtlP,0.1,0.53,0.79,0.0,0.09,-4.188,0.06,0.51,0,177.0
6IjINOLuPnJFOKBXt0XzC8,0.0,0.63,0.65,0.0,0.05,-5.212,0.03,0.61,0,98.0
6UelLqGlWMcVH1E5c4H7lY,0.12,0.55,0.82,0.0,0.34,-4.209,0.05,0.56,0,95.0
3NxuezMdSLgt4OwHzBoUhL,0.4,0.74,0.74,0.0,0.13,-4.591,0.03,0.56,0,100.0
6THwtgImf1ZAR2w3iknjeS,0.03,0.68,0.84,0.0,0.05,-3.465,0.14,0.72,0,90.0
2OJpoFLYK2ZZdxbZX7t7ul,0.24,0.78,0.71,0.0,0.17,-6.693,0.05,0.92,0,136.0
6iDsD6x15Rf8uqDkULBUXQ,0.07,0.61,0.58,0.0,0.07,-5.915,0.14,0.65,0,162.0
65HcaAy1eQRr5pxVvVAqc5,0.11,0.58,0.95,0.0,0.32,-4.015,0.06,0.86,0,100.0
2BgEsaKNfHUdlh97KmvFyo,0.04,0.7,0.68,0.0,0.14,-2.881,0.12,0.6,0,96.0
5XGhwqu1TB391if1pD4lje,0.11,0.58,0.95,0.0,0.32,-4.015,0.06,0.86,0,100.0
4Q8Xekfd9ihkVPCBxGK0ec,0.0,0.29,0.91,0.0,0.23,-4.073,0.06,0.35,0,179.0
3wJHCry960drNlAUGrJLmz,0.34,0.68,0.83,0.0,0.12,-3.223,0.03,0.96,0,140.0
45UVorDHdb5BugXpHjuorv,0.1,0.66,0.81,0.0,0.05,-2.619,0.04,0.75,0,120.0
2JoRBbFJyKytt4y3D0HxQu,0.0,0.54,0.96,0.0,0.14,-3.363,0.08,0.61,0,80.0
3entdIWiOuQfcXIkJEABsV,0.1,0.77,0.8,0.0,0.07,-4.407,0.05,0.72,0,130.0
30HIJzJEUYcL9Qng15UeBo,0.0,0.54,0.96,0.0,0.14,-3.363,0.08,0.61,0,80.0
04jt3FIji2EJUhun0UrNqR,0.0,0.54,0.96,0.0,0.14,-3.363,0.08,0.61,0,80.0
3LLhE8SrCkXGLjZOFwEhVC,0.32,0.44,0.83,0.0,0.05,-1.2,0.06,0.71,0,170.0
3CVeGXpoPKJQ9JuhPp3mpL,0.15,0.61,0.91,0.0,0.11,-2.464,0.04,0.73,0,112.0
2rFRa1eJ8RqlINbJCZwdtt,0.2,0.7,0.87,0.0,0.05,-2.66,0.04,0.7,0,114.0
0F2woEmPkBMafpMCmgKc6a,0.07,0.7,0.92,0.0,0.19,-2.76,0.05,0.73,0,125.0
4dMGKGfaWMZNLQEjkd8lme,0.46,0.71,0.89,0.0,0.11,-2.879,0.06,0.64,0,128.0
4MwsWZDbTS2vUwfiwKW3c1,0.0,0.62,0.9,0.0,0.12,-3.364,0.03,0.58,0,126.0
38tXZcL1gZRfbqfOG0VMTH,0.08,0.8,0.9,0.0,0.15,-2.888,0.06,0.76,0,125.0
19D8LNpWwIPpi6hs9BG7dq,0.0,0.75,0.61,0.62,0.1,-5.085,0.04,0.66,0,105.0
0Ol7uhYjodbXAKKarXdn6r,0.14,0.78,0.92,0.0,0.36,-3.005,0.08,0.75,0,109.0
6oNLSQX8bcAdbCElZYju3v,0.05,0.67,0.8,0.0,0.13,-3.968,0.04,0.42,0,140.0
198zDKzyktXRG1PGpidY9h,0.04,0.87,0.7,0.0,0.06,-4.371,0.05,0.79,0,100.0
0Md02V4hwKO5Vu5B7GD8tQ,0.1,0.83,0.7,0.0,0.1,-4.364,0.05,0.64,0,130.0
0LcQLfS4gjaFyPReRdExtQ,0.01,0.79,0.54,0.0,0.08,-4.119,0.04,0.53,0,122.0
5rp3c6ueLX4XjTeDS1RLjN,0.17,0.66,0.96,0.0,0.23,-0.366,0.08,0.74,0,115.0
5kt0nWRnFWEeBUyLWSYnkd,0.03,0.9,0.82,0.0,0.34,-5.002,0.11,0.62,0,124.0
3YB8sWCxfQyjevEwCrWdiU,0.21,0.7,0.87,0.0,0.11,-3.533,0.04,0.8,0,134.0
04HGddGSz9qgxiFJkR7oMy,0.06,0.71,0.94,0.0,0.03,-3.577,0.06,0.7,0,110.0
30HIJzJEUYcL9Qng15UeBo,0.0,0.54,0.96,0.0,0.14,-3.363,0.08,0.61,0,80.0
2vDkR3ctidSd17d2CygVzS,0.01,0.56,0.98,0.0,0.25,-3.102,0.1,0.5,0,126.0
78yHTvGfbDGL2XYAEkcqKH,0.0,0.89,0.72,0.0,0.08,-4.974,0.04,0.84,0,117.0
5bdmWBCaiaHk2HbqKOXLyJ,0.24,0.76,0.65,0.0,0.14,-3.894,0.14,0.72,0,93.0
1x1oCGsFUDViOvcISuoKW0,0.07,0.7,0.79,0.0,0.11,-2.048,0.07,0.46,0,92.0
0djkJ3iAARXRCbfbwwVc3o,0.82,0.5,0.45,0.0,0.1,-5.878,0.03,0.32,0,101.0
3pDGJRDN3p6kCNZcD97FYY,0.24,0.66,0.64,0.0,0.23,-6.222,0.06,0.43,0,95.0
2oBMZYteeO8DyXV9gDx6Za,0.01,0.66,0.69,0.06,0.56,-5.3,0.05,0.57,0,128.0
3P3UA61WRQqwCXaoFOTENd,0.76,0.43,0.31,0.0,0.31,-7.327,0.04,0.28,0,79.0
4YvtgtEH5E1pahZu9uzKRy,0.14,0.52,0.93,0.0,0.12,-3.719,0.14,0.31,0,122.0
1hV2SwB1pcFXZgYG9Sq2J7,0.56,0.73,0.86,0.0,0.05,-4.957,0.1,0.76,0,93.0
7KavHYqoVFNB3IUXfs5gvP,0.01,0.49,0.56,0.0,0.36,-5.314,0.03,0.14,0,140.0
6JjydtOl3rysvM2prpCBaf,0.04,0.7,0.83,0.0,0.22,-3.469,0.05,0.65,0,92.0
0Q5VnK2DYzRyfqQRJuUtvi,0.95,0.3,0.17,0.44,0.06,-15.691,0.04,0.2,0,91.0
5wxYxygyHpbgv0EXZuqb9V,0.53,0.68,0.82,0.0,0.09,-5.12,0.13,0.81,0,94.0
1qosh64U6CR5ki1g1Rf2dZ,0.45,0.91,0.53,0.0,0.17,-6.6,0.07,0.71,0,100.0
7yRW1NpgQzFDQbkHat2lxQ,0.24,0.78,0.85,0.0,0.18,-4.225,0.03,0.78,0,128.0
3qnOJbyOsX43KmlGYytEFL,0.0,0.78,0.83,0.83,0.1,-8.233,0.04,0.18,0,124.0
5juCu4WFTFRZ2XilopAMTy,0.77,0.46,0.41,0.0,0.1,-8.72,0.06,0.74,0,178.0
7xu4eZbetgidyJmoZbwPsk,0.01,0.61,0.9,0.0,0.06,-3.686,0.04,0.52,0,122.0
5gA9Xn8oPts2aewPgxVkPD,0.06,0.67,0.78,0.0,0.39,-3.911,0.04,0.61,0,122.0
0jFHMDRXxKaREor3hBEEST,0.06,0.72,0.83,0.0,0.2,-3.915,0.09,0.53,0,94.0
77WBsNSTTDrp7rkZEsbAcv,0.18,0.64,0.83,0.0,0.12,-3.399,0.07,0.81,0,105.0
73zHOJRs3EE5aoXCP5frSh,0.38,0.65,0.86,0.0,0.23,-2.089,0.04,0.6,0,108.0
4v62eKhSpKkzWVIirLxlDa,0.18,0.58,0.88,0.0,0.15,-1.485,0.05,0.45,0,150.0
3Ml2s37uS9jqRM2R3bfDiB,0.86,0.47,0.29,0.0,0.1,-9.434,0.03,0.15,0,133.0
41lw42I7uyqwPEQOPZwcOG,0.57,0.53,0.47,0.0,0.38,-6.375,0.06,0.31,0,67.0
1MtCOuTy3B6fU72LQPvg16,0.17,0.7,0.67,0.0,0.34,-4.972,0.08,0.56,0,113.0
1Zv6zo71iDXH07Lin7hxMg,0.21,0.7,0.56,0.0,0.42,-5.573,0.25,0.47,0,105.0
0bYg9bo50gSsH3LtXe2SQn,0.16,0.34,0.63,0.0,0.07,-7.463,0.04,0.35,0,150.0
2FRnf9qhLbvw8fu4IBXx78,0.19,0.74,0.48,0.0,0.36,-12.472,0.03,0.95,0,108.0
0lizgQ7Qw35od7CYaoMBZb,0.05,0.52,0.62,0.0,0.29,-7.364,0.12,0.59,0,192.0
2JoRBbFJyKytt4y3D0HxQu,0.0,0.54,0.96,0.0,0.14,-3.363,0.08,0.61,0,80.0
0EhdXt3y460mTRsi97Pyk5,0.0,0.56,0.88,0.0,0.04,-3.752,0.07,0.44,0,127.0
3BMAWsBp4jc35mCmebC3WT,0.04,0.6,0.76,0.0,0.06,-4.488,0.04,0.38,0,132.0
2LwH6T39A5IODRgPv9XitR,0.53,0.69,0.9,0.0,0.24,-2.188,0.05,0.92,0,97.0
049uXN76j7jCn0OrQiSDCm,0.13,0.72,0.84,0.0,0.32,-3.472,0.03,0.8,0,106.0
5Sze0gwqDqO2BEEIQpxkDa,0.21,0.54,0.88,0.0,0.32,-2.252,0.28,0.63,0,194.0
0DQuWJSAblPRS30fCzEGmD,0.01,0.46,0.93,0.0,0.08,-2.001,0.07,0.39,0,155.0
6cqH1q7g5GeRVQVMK1Vc7f,0.08,0.74,0.85,0.0,0.25,-2.209,0.05,0.86,0,114.0
4ytyLpIwUXbdFsNOvgNnmP,0.05,0.6,0.77,0.0,0.15,-4.948,0.14,0.67,0,174.0
5ZkITfPpcNPnyYGTibkO6m,0.07,0.51,0.79,0.0,0.32,-2.372,0.03,0.23,0,90.0
7rXcCpIAoOUCydkVDMcoPV,0.09,0.6,0.82,0.0,0.1,-3.412,0.06,0.4,0,107.0
49euWwcjQTzVCynY53tvH5,0.19,0.74,0.75,0.0,0.22,-4.534,0.03,0.49,0,106.0
76do9IBWqoiwV3EyoP25Le,0.83,0.54,0.35,0.0,0.1,-7.127,0.03,0.27,0,146.0
1ukyvyEeSg1odSQvhlRAIU,0.54,0.57,0.69,0.0,0.09,-3.269,0.03,0.41,0,76.0
2Y4iTaIAamhYPyZcOdfL3g,0.68,0.44,0.53,0.0,0.16,-7.243,0.07,0.51,0,203.0
2KuM7FdEwINp9yoabeQD4Q,0.15,0.66,0.87,0.0,0.36,-3.033,0.04,0.54,0,102.0
10osoHseqlMcDwvYxVbYRe,0.21,0.74,0.69,0.0,0.07,-5.208,0.04,0.73,0,102.0
0c2Yg75sFgD0hWhRq4voAn,0.31,0.81,0.84,0.0,0.05,-3.527,0.08,0.85,0,122.0
0x50cQ1pZeV4xl737GhKBk,0.15,0.66,0.54,0.0,0.12,-4.65,0.03,0.27,0,117.0
0hqj5JBnFt1BHEz2UCFwrl,0.91,0.52,0.25,0.0,0.12,-8.675,0.04,0.23,0,129.0
2d8SroyKXwJBtnJ0tZepcQ,0.03,0.71,0.52,0.0,0.36,-6.039,0.03,0.23,0,120.0
2ppAfCQmvlN9ym0P9563dX,0.24,0.72,0.88,0.0,0.38,-1.166,0.08,0.69,0,142.0
5gklZRmeV20l6cRdHBZBwW,0.05,0.71,0.85,0.0,0.4,-4.398,0.09,0.4,0,130.0
6qcStcFkvl3XmlO5dNVeTJ,0.02,0.67,0.97,0.0,0.06,-2.636,0.13,0.47,0,130.0
7L81PqO3zKKPsfO7jfyvus,0.08,0.57,0.91,0.0,0.27,-1.578,0.06,0.6,0,170.0
5jp969JsOEJSuRYPZzXnYF,0.05,0.7,0.91,0.0,0.17,-2.977,0.04,0.74,0,138.0
2gN7FWVu7rq1MxJ7DGjhtb,0.03,0.71,0.96,0.0,0.11,-1.338,0.06,0.64,0,129.0
2IZ6fFOq5d8lT0CxLDcxKz,0.01,0.7,0.87,0.0,0.63,-2.142,0.04,0.8,0,132.0
2fQdK9TqM1mCURsjEcT0ly,0.01,0.56,0.98,0.0,0.25,-3.102,0.1,0.5,0,126.0
0QngtucRGPxyaTQ9u47UnN,0.14,0.55,0.88,0.0,0.11,-1.489,0.12,0.51,0,173.0
23QEjYBflCF26fzUppQTrv,0.12,0.66,0.88,0.0,0.46,-3.672,0.1,0.77,0,150.0
7LFwi4RolcCPnVEXXXVfQP,0.02,0.69,0.87,0.0,0.06,-3.173,0.06,0.76,0,130.0
3AtYSKkZ75F7z0fi03pKuq,0.17,0.65,0.92,0.0,0.05,-1.302,0.06,0.71,0,106.0
23wVB9x79s921M2Bbu2SB3,0.04,0.64,0.96,0.0,0.27,-0.944,0.05,0.8,0,125.0
4pvqqKqEC5GoBca08g2gTb,0.12,0.71,0.93,0.0,0.34,-1.679,0.05,0.58,0,114.0
53SSnDsAYRJX0dVtnyJbwX,0.06,0.7,0.97,0.0,0.15,-1.452,0.07,0.79,0,122.0
7b2Ppk9bjhT1EFnRNb7mxL,0.21,0.76,0.84,0.0,0.27,-2.836,0.04,0.49,0,112.0
3MBgeCKgL42CYmOofICuKI,0.18,0.42,0.84,0.0,0.12,-1.873,0.05,0.46,0,85.0
4j3DUUuIMWqSa4e0R1sMp9,0.21,0.76,0.84,0.0,0.27,-2.836,0.04,0.49,0,112.0
3YxK7NqMCWDpmrQ82Wvx25,0.01,0.62,0.98,0.0,0.42,-0.883,0.13,0.76,0,123.0
28GE60KLxobidYzuUHW6iI,0.01,0.74,0.93,0.0,0.08,-2.816,0.07,0.66,0,134.0
7gjNxZa0eOEFLY1So9s3fC,0.2,0.71,0.85,0.0,0.06,-2.431,0.21,0.61,0,116.0
7K0qoyK48Um3llVR4TH0rI,0.08,0.65,0.99,0.0,0.18,-1.72,0.07,0.74,0,140.0
1jbHCJ8EtvoKfMMYy3bAlN,0.04,0.7,0.93,0.0,0.11,-2.21,0.09,0.79,0,128.0
4ZtxMLkrwisNoHKVKmO4gA,0.02,0.57,0.97,0.0,0.3,-2.492,0.1,0.7,0,140.0
3Ul9cvsm5KTGNvO5SAYH97,0.36,0.58,0.89,0.0,0.16,-2.703,0.07,0.69,0,90.0
4OqRMlyNvV36bP1DtJFp4t,0.06,0.78,0.99,0.0,0.12,-1.502,0.07,0.8,0,126.0
3RmwOvD5VBSsqSES1GsFX6,0.0,0.69,0.93,0.01,0.12,-2.792,0.07,0.54,0,136.0
5Kkfm2cTiDGmxVcG7huRCh,0.83,0.36,0.43,0.0,0.09,-9.6,0.04,0.15,0,158.0
5BqwC9kOBbqYkzdOKeXFFk,0.7,0.52,0.43,0.0,0.3,-8.484,0.03,0.3,0,74.0
1deQhoZakgMT5fw0t9zliD,0.82,0.51,0.33,0.0,0.12,-9.147,0.03,0.36,0,76.0
4SPZfnF7tn4Sfcv3iTjKCu,0.9,0.43,0.38,0.0,0.13,-8.192,0.03,0.11,0,78.0
1RTW9UthqmZwr8Od6CH4i8,0.07,0.71,0.89,0.0,0.11,-1.964,0.03,0.62,0,108.0
5MGZPn7QWGD3DTmPyrpj79,0.42,0.45,0.34,0.0,0.11,-7.872,0.03,0.16,0,138.0
57oDPVvNldgc6setk832Ev,0.28,0.53,0.84,0.0,0.32,-5.188,0.1,0.58,0,94.0
0nQob1H2edYIRTuEBD0Z38,0.1,0.62,0.83,0.0,0.33,-4.083,0.04,0.71,0,116.0
08NeKzNpojEoIjiGVVZMh4,0.3,0.75,0.96,0.0,0.06,-2.329,0.07,0.87,0,131.0
17gXggYxNjopMUZtXRcNnV,0.0,0.67,0.94,0.01,0.05,-5.898,0.05,0.72,0,135.0
6lDpdjzXfBHBnfy95qROol,0.07,0.75,0.97,0.0,0.09,-5.631,0.05,0.97,0,137.0
3NAPc6tSKinZaEMLyhU2Rp,0.17,0.82,0.88,0.0,0.07,-4.058,0.05,0.95,0,123.0
0fGbon58TJAGc3wNRkAUKV,0.57,0.63,0.59,0.0,0.34,-12.152,0.04,0.89,0,206.0
7inQDe2WZMQ7HLHBbdMFN4,0.36,0.57,0.65,0.0,0.28,-5.933,0.03,0.45,0,99.0
6oVM1RVHjDTvGlzj2V2Qvy,0.6,0.62,0.78,0.0,0.08,-11.206,0.05,0.63,0,126.0
7Cd17G3oNQ34OWUwS8ZxfR,0.37,0.53,0.66,0.0,0.35,-4.924,0.03,0.45,0,87.0
6uPyPOSTwYCgPjYINvXUKl,0.26,0.65,0.74,0.0,0.15,-5.443,0.03,0.73,0,137.0
5m6U35nlhyEeVuemPykrs2,0.18,0.68,0.8,0.0,0.07,-4.566,0.04,0.55,0,149.0
4NaaF28BeO9WzjDrSS71Nz,0.02,0.74,0.7,0.0,0.05,-3.87,0.05,0.78,0,110.0
3NIGm9vJyfBuuFAvQQki87,0.14,0.83,0.7,0.0,0.07,-4.091,0.05,0.74,0,108.0
5JxgWm6SDiZTvCwrsN1jOe,0.01,0.58,0.94,0.0,0.14,-2.835,0.04,0.74,0,115.0
6DfAkq1wKXP3FTXarilD8f,0.01,0.58,0.94,0.0,0.14,-2.835,0.04,0.74,0,115.0
1RjkoHUApBadgzeIHSqipa,0.01,0.58,0.94,0.0,0.14,-2.835,0.04,0.74,0,115.0
08UZjYR1rZNMFR8HJQslfp,0.81,0.52,0.2,0.0,0.16,-17.093,0.05,0.29,0,105.0
4iuZXtkUYLkJNTZRRQ3mZM,0.06,0.61,0.82,0.0,0.13,-5.406,0.07,0.59,0,124.0
2oKgMk4CLsKcsMaM1wMDBz,0.24,0.66,0.96,0.0,0.1,-4.693,0.09,0.45,0,150.0
4u7owmZCgtCiuzoUYufdnf,0.05,0.74,1.0,0.0,0.25,-1.492,0.04,0.97,0,135.0
5Tfrww1bUFKgE7HjZFw7OG,0.07,0.77,0.98,0.0,0.26,-2.912,0.04,0.87,0,140.0
5xsKPFlkGI5YDjOS7GtIAL,0.08,0.62,0.99,0.0,0.48,-2.402,0.11,0.66,0,135.0
0ZRkbsCM7ApBvtmUor0wQi,0.08,0.68,0.94,0.0,0.17,-3.659,0.04,0.69,0,139.0
04i9Vj8UP8de5sGp8HWD9e,0.02,0.7,0.96,0.0,0.2,-4.487,0.06,0.78,0,131.0
3Y6t7yAMsln9xMP37ZIXyC,0.09,0.76,1.0,0.0,0.06,-3.646,0.17,0.6,0,156.0
0V3wPSX9ygBnCm8psDIegu,0.12,0.63,0.65,0.0,0.16,-6.645,0.06,0.49,0,97.0
1u8c2t2Cy7UBoG4ArRcF5g,0.1,0.76,0.7,0.0,0.09,-5.412,0.05,0.57,0,96.0
3CeCwYWvdfXbZLXFhBrbnf,0.14,0.63,0.79,0.0,0.1,-4.302,0.03,0.42,0,119.0
3WC5CVAahvn98hiseoIvbw,0.0,0.66,0.73,0.0,0.05,-6.561,0.04,0.67,0,104.0
1qrpoAMXodY6895hGKoUpA,0.05,0.63,0.73,0.0,0.09,-4.791,0.03,0.49,0,130.0
3TcL0dyCMyr0kyTTc4NLgI,0.08,0.68,0.93,0.0,0.15,-2.915,0.05,0.74,0,101.0
45UAiFGe5KssWUbi5s1AOY,0.46,0.6,0.45,0.0,0.24,-8.363,0.1,0.19,0,74.0
0T5iIrXA4p5GsubkhuBIKV,0.73,0.54,0.51,0.0,0.17,-6.05,0.03,0.23,0,101.0
7FXj7Qg3YorUxdrzvrcY25,0.55,0.59,0.3,0.0,0.08,-12.269,0.06,0.37,0,120.0
1USo158Kncaxfyq9q306dn,0.89,0.44,0.3,0.0,0.18,-8.88,0.03,0.35,0,95.0
39chWt35fC3T8I8qxAiYuB,0.48,0.73,0.46,0.0,0.15,-6.412,0.35,0.48,0,82.0
1lORkxEMmsCZqhoxcmk3A3,0.49,0.47,0.3,0.04,0.12,-12.895,0.05,0.19,0,61.0
51lPx6ZCSalL2kvSrDUyJc,0.98,0.54,0.13,0.01,0.16,-14.104,0.03,0.32,0,136.0
7I9vYUIzSvsCslBF7V3muo,0.37,0.74,0.45,0.0,0.23,-10.104,0.05,0.26,0,72.0
3198LMj0bpnXj8Mb1GLo3u,0.97,0.6,0.05,0.0,0.1,-19.031,0.08,0.62,0,76.0
0nkaHZF2yh6coI9TLKwQLo,0.84,0.59,0.3,0.02,0.34,-11.347,0.04,0.28,0,95.0
3C3fI1tLZSdtZKssUPlWir,0.46,0.43,0.1,0.0,0.08,-20.075,0.04,0.17,0,115.0
4lh3eZIHJm3NpTtAmatXJU,0.91,0.25,0.46,0.0,0.88,-15.396,0.44,0.42,0,71.0
0OuOPYd05eORfLw94apb8j,0.09,0.92,0.44,0.0,0.37,-8.771,0.04,0.58,0,99.0
1noA1mip0whVmqAfOQGooU,0.89,0.71,0.27,0.0,0.17,-13.568,0.25,0.31,0,78.0
4BSQxRyz6rxbhkCQtVegp3,0.96,0.32,0.17,0.0,0.15,-12.207,0.03,0.15,0,129.0
4HwtJ7p2bL1c5BVm35Rgbc,0.62,0.74,0.8,0.0,0.12,-4.623,0.08,0.76,0,85.0
16FsCP14q4NnOmygfIy3WP,0.64,0.73,0.3,0.0,0.07,-8.598,0.89,0.79,0,200.0
2GViQ70Qunna09ZLUFcwdB,0.88,0.68,0.16,0.0,0.12,-12.325,0.04,0.36,0,114.0
73bP1vHbel6200mtlX7kC5,0.98,0.5,0.19,0.0,0.09,-13.394,0.05,0.24,0,143.0
32SkNdTcuxvUGjtv0ObOgu,0.7,0.69,0.24,0.0,0.09,-12.42,0.03,0.28,0,94.0
5OfRaPmN8TZpuN1orfjZMw,0.94,0.64,0.13,0.04,0.13,-16.459,0.06,0.32,0,120.0
1eg5G7VtzKy1qc7GVAw54l,0.96,0.32,0.19,0.02,0.16,-17.088,0.04,0.26,0,84.0
1deQhoZakgMT5fw0t9zliD,0.82,0.51,0.33,0.0,0.12,-9.147,0.03,0.36,0,76.0
4JmRth9mDEINhUNIpDYLQi,0.44,0.5,0.62,0.0,0.29,-4.03,0.03,0.33,0,79.0
6hHjsUiAuUcTtsvDXFvPFk,0.32,0.39,0.65,0.01,0.16,-7.846,0.03,0.51,0,186.0
4YaKlkNVJNbrIqN82EKFsQ,0.9,0.54,0.3,0.0,0.1,-9.002,0.03,0.36,0,74.0
51iiXRaEmvYczLJwZDR2Ql,0.83,0.36,0.43,0.0,0.09,-9.6,0.04,0.15,0,158.0
5YuO9y5jaAseAPUlbgJYWO,0.2,0.49,0.48,0.0,0.16,-6.037,0.03,0.21,0,146.0
7wLJ4xzxNss5abZ1kXs242,0.37,0.6,0.39,0.0,0.13,-7.099,0.02,0.17,0,93.0
2i3HoDE1ZvQ2bh2ZmgpSug,0.94,0.7,0.24,0.0,0.1,-11.67,0.05,0.29,0,112.0
0c9cXXQGM6KFwl6wC0t9hI,0.5,0.62,0.59,0.0,0.35,-6.098,0.04,0.35,0,94.0
48mBeNB9eRSxbPn9bDIcyn,0.66,0.64,0.36,0.0,0.18,-8.598,0.03,0.37,0,134.0
